world	regime	mode	early4096_bits	whole16384_bits	tail8192_bits	admission_next_t	max_odds_before	max_odds_after	clips	low_clips	high_clips	slow_count	fast_count	minimum_prefix_bits	maximum_drawdown_bits
212	recombined	fast	583.5755252498942	2766.696675279923	1504.938969529465	177	9.91242482653887	9.91242482653887	0	0	0	0	16207	0.0	7.465311909434547
212	recombined	adaptive	588.7666260837825	2788.953848365853	1516.359848061278	177	15.914317347529991	15.914317347529991	0	0	0	16047	160	0.0	10.243793137683042
212	recombined	witness	588.8471043496122	2789.0065755055343	1516.359848061278	177	15.914317347529991	15.914317347529991	0	0	0	16085	122	0.0	10.243793137683042
212	recombined	ceiling	577.988147892949	2734.43365479416	1486.2427005996713	177	5.0	5.0	3038	0	0	16085	122	0.0	5.01739426778704
212	recombined	witnessed_ceiling	588.525218539402	2787.4063744458663	1515.4774210452933	177	10.0	10.0	2889	1	2888	16085	122	0.0	9.319270973888706
212	switched	slow	588.9886350929678	1262.711585958877	-10.104423354886865	177	15.914317347529991	15.914317347529991	0	0	0	16207	0	0.0	12.105786954362884
212	switched	fast	583.5755252498942	1257.6090191314586	-4.148686618993979	177	9.91242482653887	9.91242482653887	0	0	0	0	16207	0.0	7.465311909434547
212	switched	adaptive	588.7666260837825	1262.4895817671595	-10.104418537418056	177	15.914317347529991	15.914317347529991	0	0	0	8242	7965	0.0	12.105782136901098
212	switched	witness	588.8471043496122	1262.5477424281896	-10.098985016071442	177	15.914317347529991	15.914317347529991	0	0	0	8037	8170	0.0	12.100363459450136
212	switched	ceiling	577.988147892949	1245.0269415930304	-3.164012601463899	177	5.0	5.0	1428	0	0	8037	8170	0.0	5.04022269234224
212	switched	witnessed_ceiling	588.525218539402	1264.0531263847238	-7.875827015853937	177	10.0	10.0	1325	1	1324	8037	8170	0.0	9.873564824291407
212	moved_mid	slow	588.9886350929678	2153.417050416085	880.6010411023284	177	15.914317347529991	15.914317347529991	0	0	0	16207	0	0.0	13.088957716564664
